fips_code,age_group,population
49027,50-64,2148
49027,65-74,1189
49027,75-99,959
49029,0-4,973
49029,5-11,1645
49029,12-15,1055
49029,16-17,485
49029,18-24,1035
49029,25-39,1934
49029,40-49,1411
49029,50-64,1797
49029,65-74,792
49029,75-99,538
49031,0-4,108
49031,5-11,155
49031,12-15,132
49031,16-17,58
49031,18-24,113
49031,25-39,290
49031,40-49,153
49031,50-64,398
49031,65-74,268
49031,75-99,191
49033,0-4,145
49033,5-11,295
49033,12-15,179
49033,16-17,86
49033,18-24,225
49033,25-39,381
49033,40-49,223
49033,50-64,350
49033,65-74,290
49033,75-99,215
49035,0-4,86358
49035,5-11,122810
49035,12-15,68568
49035,16-17,33677
49035,18-24,107635
49035,25-39,277440
49035,40-49,142344
49035,50-64,175129
49035,65-74,72936
49035,75-99,46749
49037,0-4,1201
49037,5-11,1891
49037,12-15,1076
49037,16-17,550
49037,18-24,1520
49037,25-39,2634
49037,40-49,1737
49037,50-64,2593
49037,65-74,1222
49037,75-99,878
49039,0-4,1817
49039,5-11,2835
49039,12-15,1999
49039,16-17,1036
49039,18-24,4487
49039,25-39,5433
49039,40-49,3636
49039,50-64,4528
49039,65-74,2444
49039,75-99,1635
49041,0-4,1515
49041,5-11,2631
49041,12-15,1443
49041,16-17,759
49041,18-24,1719
49041,25-39,3966
49041,40-49,2279
49041,50-64,3567
49041,65-74,1971
49041,75-99,1431
49043,0-4,2007
49043,5-11,4169
49043,12-15,2746
49043,16-17,1285
49043,18-24,3548
49043,25-39,6982
49043,40-49,6277
49043,50-64,9235
49043,65-74,3386
49043,75-99,1468
49045,0-4,5504
49045,5-11,8968
49045,12-15,5306
49045,16-17,2528
49045,18-24,5939
49045,25-39,14384
49045,40-49,9005
49045,50-64,9787
49045,65-74,3767
49045,75-99,2209
49047,0-4,3187
49047,5-11,5136
49047,12-15,2490
49047,16-17,1230
49047,18-24,3135
49047,25-39,7906
49047,40-49,4204
49047,50-64,5124
49047,65-74,2299
49047,75-99,1373
49049,0-4,57964
49049,5-11,80266
49049,12-15,44889
49049,16-17,21429
49049,18-24,101471
49049,25-39,126997
49049,40-49,63357
49049,50-64,63320
49049,65-74,27085
49049,75-99,18711
49051,0-4,2423
49051,5-11,4209
49051,12-15,2281
49051,16-17,1127
49051,18-24,2670
49051,25-39,6615
49051,40-49,3688
49051,50-64,5191
49051,65-74,2351
49051,75-99,1154
49053,0-4,11242
49053,5-11,17731
49053,12-15,10065
49053,16-17,5122
49053,18-24,14796
49053,25-39,29711
49053,40-49,16691
49053,50-64,25817
49053,65-74,19189
49053,75-99,15447
49055,0-4,170
49055,5-11,259
49055,12-15,206
49055,16-17,103
49055,18-24,173
49055,25-39,414
49055,40-49,285
49055,50-64,526
49055,65-74,370
49055,75-99,182
49057,0-4,19550
49057,5-11,27956
49057,12-15,16339
49057,16-17,7817
49057,18-24,24195
49057,25-39,57420
49057,40-49,29404
49057,50-64,40093
49057,65-74,17333
49057,75-99,11391
50001,0-4,1528
50001,5-11,2515
50001,12-15,1488
50001,16-17,809
50001,18-24,5121
50001,25-39,5604
50001,40-49,4323
50001,50-64,8418
50001,65-74,4398
50001,75-99,2677
50003,0-4,1704
50003,5-11,2641
50003,12-15,1611
50003,16-17,849
50003,18-24,3456
50003,25-39,5463
50003,40-49,3580
50003,50-64,8394
50003,65-74,4582
50003,75-99,3466
50005,0-4,1390
50005,5-11,2286
50005,12-15,1508
50005,16-17,752
50005,18-24,2742
50005,25-39,4857
50005,40-49,3647
50005,50-64,7000
50005,65-74,3761
50005,75-99,2291
50007,0-4,7656
50007,5-11,11072
50007,12-15,6877
50007,16-17,3535
50007,18-24,26380
50007,25-39,32129
50007,40-49,19295
50007,50-64,31894
50007,65-74,13885
50007,75-99,9922
50009,0-4,264
50009,5-11,426
50009,12-15,260
50009,16-17,144
50009,18-24,373
50009,25-39,825
50009,40-49,754
50009,50-64,1587
50009,65-74,930
50009,75-99,637
50011,0-4,2953
50011,5-11,4494
50011,12-15,2183
50011,16-17,1329
50011,18-24,3841
50011,25-39,9474
50011,40-49,6248
50011,50-64,10951
50011,65-74,4710
50011,75-99,2933
50013,0-4,302
50013,5-11,517
50013,12-15,255
50013,16-17,160
50013,18-24,517
50013,25-39,1169
50013,40-49,756
50013,50-64,1945
50013,65-74,988
50013,75-99,413
50015,0-4,1288
50015,5-11,2102
50015,12-15,1203
50015,16-17,573
50015,18-24,2372
50015,25-39,4858
50015,40-49,3214
50015,50-64,5471
50015,65-74,2556
50015,75-99,1680
50017,0-4,1369
50017,5-11,2070
50017,12-15,1237
50017,16-17,670
50017,18-24,2346
50017,25-39,4785
50017,40-49,3318
50017,50-64,7187
50017,65-74,3769
50017,75-99,2157
50019,0-4,1295
50019,5-11,1990
50019,12-15,1274
50019,16-17,651
50019,18-24,1926
50019,25-39,4604
50019,40-49,3186
50019,50-64,6028
50019,65-74,3622
50019,75-99,2325
50021,0-4,2620
50021,5-11,3996
50021,12-15,2583
50021,16-17,1337
50021,18-24,5656
50021,25-39,9173
50021,40-49,6650
50021,50-64,14330
50021,65-74,7630
50021,75-99,4917
50023,0-4,2791
50023,5-11,4255
50023,12-15,2688
50023,16-17,1348
50023,18-24,5518
50023,25-39,9818
50023,40-49,7485
50023,50-64,13367
50023,65-74,6694
50023,75-99,4386
50025,0-4,1946
50025,5-11,3175
50025,12-15,1666
50025,16-17,932
50025,18-24,3292
50025,25-39,6833
50025,40-49,5071
50025,50-64,10530
50025,65-74,5829
50025,75-99,3549
50027,0-4,2462
50027,5-11,3918
50027,12-15,2440
50027,16-17,1264
50027,18-24,3659
50027,25-39,9258
50027,40-49,6109
50027,50-64,13608
50027,65-74,7475
50027,75-99,5082
51001,0-4,1882
51001,5-11,2712
51001,12-15,1542
51001,16-17,777
51001,18-24,2252
51001,25-39,5330
51001,40-49,3395
51001,50-64,7358
51001,65-74,4372
51001,75-99,3052
51003,0-4,5783
51003,5-11,8576
51003,12-15,4819
51003,16-17,2545
51003,18-24,12745
51003,25-39,20230
51003,40-49,12333
51003,50-64,21034
51003,65-74,10954
51003,75-99,8386
51005,0-4,673
51005,5-11,1153
51005,12-15,643
51005,16-17,395
51005,18-24,1065
51005,25-39,2355
51005,40-49,1745
51005,50-64,3521
51005,65-74,2030
51005,75-99,1577
51007,0-4,763
51007,5-11,1184
51007,12-15,499
51007,16-17,330
51007,18-24,894
51007,25-39,1995
51007,40-49,1596
51007,50-64,3209
51007,65-74,1490
51007,75-99,993
51009,0-4,1724
51009,5-11,2308
51009,12-15,1536
51009,16-17,669
51009,18-24,2815
51009,25-39,5102
51009,40-49,3854
51009,50-64,7235
51009,65-74,3739
51009,75-99,2793
51011,0-4,894
51011,5-11,1276
51011,12-15,762
51011,16-17,417
51011,18-24,1243
51011,25-39,2784
51011,40-49,1775
51011,50-64,3372
51011,65-74,1845
51011,75-99,1338
51013,0-4,13874
51013,5-11,15892
51013,12-15,8115
51013,16-17,3686
51013,18-24,18918
51013,25-39,79188
51013,40-49,32726
51013,50-64,36600
51013,65-74,15018
51013,75-99,9447
51015,0-4,3408
51015,5-11,5395
51015,12-15,3739
51015,16-17,1828
51015,18-24,5600
51015,25-39,12723
51015,40-49,9901
51015,50-64,17117
51015,65-74,8923
51015,75-99,6445
51017,0-4,204
51017,5-11,262
51017,12-15,157
51017,16-17,101
51017,18-24,435
51017,25-39,732
51017,40-49,398
51017,50-64,1053
51017,65-74,483
51017,75-99,482
51019,0-4,3709
51019,5-11,6325
51019,12-15,3716
51019,16-17,2053
51019,18-24,5882
51019,25-39,11884
51019,40-49,9575
51019,50-64,18889
51019,65-74,9773
51019,75-99,6570
51021,0-4,275
51021,5-11,422
51021,12-15,209
51021,16-17,128
51021,18-24,409
51021,25-39,1167
51021,40-49,948
51021,50-64,1392
51021,65-74,873
51021,75-99,565
51023,0-4,1419
51023,5-11,2428
51023,12-15,1719
51023,16-17,925
51023,18-24,2340
51023,25-39,4726
51023,40-49,4335
51023,50-64,8149
51023,65-74,4357
51023,75-99,2945
51025,0-4,709
51025,5-11,985
51025,12-15,719
51025,16-17,344
51025,18-24,1458
51025,25-39,3388
51025,40-49,1863
51025,50-64,3602
51025,65-74,1942
51025,75-99,1510
51027,0-4,864
51027,5-11,1603
51027,12-15,967
51027,16-17,496
51027,18-24,1495
51027,25-39,3819
51027,40-49,2725
51027,50-64,5150
51027,65-74,2767
51027,75-99,1902
51029,0-4,755
51029,5-11,1162
51029,12-15,835
51029,16-17,379
51029,18-24,1254
51029,25-39,3512
51029,40-49,2117
51029,50-64,3761
51029,65-74,2000
51029,75-99,1284
51031,0-4,2829
51031,5-11,4315
51031,12-15,2488
51031,16-17,1383
51031,18-24,4366
51031,25-39,10362
51031,40-49,6819
51031,50-64,11854
51031,65-74,6200
51031,75-99,4609
51033,0-4,2153
51033,5-11,2725
51033,12-15,1451
51033,16-17,665
51033,18-24,3011
51033,25-39,5096
51033,40-49,4239
51033,50-64,6182
51033,65-74,2951
51033,75-99,1908
51035,0-4,1495
51035,5-11,2047
51035,12-15,1369
51035,16-17,715
51035,18-24,1939
51035,25-39,4790
51035,40-49,3549
51035,50-64,6806
51035,65-74,4112
51035,75-99,2979
51036,0-4,284
51036,5-11,384
51036,12-15,275
51036,16-17,143
51036,18-24,469
51036,25-39,1067
51036,40-49,755
51036,50-64,1959
51036,65-74,1020
51036,75-99,658
51037,0-4,598
51037,5-11,1000
51037,12-15,707
51037,16-17,366
51037,18-24,920
51037,25-39,1828
51037,40-49,1293
51037,50-64,2694
51037,65-74,1480
51037,75-99,1154
51041,0-4,20626
51041,5-11,32148
51041,12-15,19229
51041,16-17,10069
51041,18-24,30434
51041,25-39,63961
51041,40-49,47482
51041,50-64,70057
51041,65-74,31866
51041,75-99,17678
51043,0-4,638
51043,5-11,1179
51043,12-15,721
51043,16-17,443
51043,18-24,1085
51043,25-39,1945
51043,40-49,1815
51043,50-64,3608
51043,65-74,1702
51043,75-99,1288
51045,0-4,303
51045,5-11,383
51045,12-15,155
51045,16-17,114
51045,18-24,381
51045,25-39,939
51045,40-49,510
51045,50-64,1237
51045,65-74,658
51045,75-99,430
51047,0-4,3288
51047,5-11,4958
51047,12-15,2962
51047,16-17,1433
51047,18-24,4114
51047,25-39,9330
51047,40-49,6731
51047,50-64,10423
51047,65-74,4749
51047,75-99,3113
51049,0-4,460
51049,5-11,706
51049,12-15,514
51049,16-17,267
51049,18-24,772
51049,25-39,1659
51049,40-49,1084
51049,50-64,2211
51049,65-74,1379
51049,75-99,772
51051,0-4,727
51051,5-11,1088
51051,12-15,717
51051,16-17,355
51051,18-24,1019
51051,25-39,2445
51051,40-49,2000
51051,50-64,3245
51051,65-74,1853
51051,75-99,1307
51053,0-4,1507
51053,5-11,2258
51053,12-15,1393
51053,16-17,678
51053,18-24,2148
51053,25-39,5123
51053,40-49,3812
51053,50-64,6682
51053,65-74,2926
51053,75-99,1958
51057,0-4,640
51057,5-11,808
51057,12-15,555
51057,16-17,223
51057,18-24,890
51057,25-39,1687
51057,40-49,1139
51057,50-64,2614
51057,65-74,1472
51057,75-99,971
51059,0-4,74004
51059,5-11,105267
51059,12-15,60563
51059,16-17,30381
51059,18-24,95586
51059,25-39,240870
51059,40-49,161860
51059,50-64,227408
51059,65-74,91595
51059,75-99,58328
51061,0-4,3993
51061,5-11,6160
51061,12-15,4040
51061,16-17,2125
51061,18-24,5342
51061,25-39,11963
51061,40-49,9034
51061,50-64,15788
51061,65-74,6791
51061,75-99,4493
51063,0-4,743
51063,5-11,1118
51063,12-15,765
51063,16-17,442
51063,18-24,1017
51063,25-39,2495
51063,40-49,1884
51063,50-64,3703
51063,65-74,2070
51063,75-99,1467
51065,0-4,1187
51065,5-11,2203
51065,12-15,1289
51065,16-17,686
51065,18-24,1944
51065,25-39,4733
51065,40-49,3636
51065,50-64,5754
51065,65-74,3001
51065,75-99,2161
51067,0-4,2612
51067,5-11,4335
51067,12-15,2439
51067,16-17,1411
51067,18-24,4568
51067,25-39,8316
51067,40-49,6481
51067,50-64,13228
51067,65-74,7822
51067,75-99,4975
51069,0-4,5148
51069,5-11,7682
51069,12-15,4745
51069,16-17,2365
51069,18-24,6790
51069,25-39,15553
51069,40-49,11353
51069,50-64,18264
51069,65-74,8445
51069,75-99,6069
51071,0-4,868
51071,5-11,1430
51071,12-15,739
51071,16-17,430
51071,18-24,1202
51071,25-39,2587
51071,40-49,2384
51071,50-64,3562
51071,65-74,2102
51071,75-99,1468
51073,0-4,1885
51073,5-11,2863
51073,12-15,1631
51073,16-17,925
51073,18-24,2867
51073,25-39,6310
51073,40-49,4553
51073,50-64,9267
51073,65-74,4110
51073,75-99,2811
51075,0-4,841
51075,5-11,1526
51075,12-15,1095
51075,16-17,598
51075,18-24,1679
51075,25-39,3237
51075,40-49,3022
51075,50-64,5925
51075,65-74,3184
51075,75-99,1758
51077,0-4,692
51077,5-11,994
51077,12-15,644
51077,16-17,327
51077,18-24,1084
51077,25-39,2517
51077,40-49,1999
51077,50-64,3705
51077,65-74,2134
51077,75-99,1646
51079,0-4,1109
51079,5-11,1937
51079,12-15,1061
51079,16-17,591
51079,18-24,1271
51079,25-39,3851
51079,40-49,2300
51079,50-64,4167
51079,65-74,2039
51079,75-99,1193
51081,0-4,449
51081,5-11,740
51081,12-15,438
51081,16-17,179
51081,18-24,924
51081,25-39,2959
51081,40-49,1742
51081,50-64,2384
51081,65-74,1072
51081,75-99,638
51083,0-4,1875
51083,5-11,2674
51083,12-15,1646
51083,16-17,869
51083,18-24,2629
51083,25-39,5308
51083,40-49,3773
51083,50-64,7681
51083,65-74,4593
51083,75-99,3504
51085,0-4,5256
51085,5-11,9109
51085,12-15,5954
51085,16-17,3051
51085,18-24,9134
51085,25-39,16793
51085,40-49,14101
51085,50-64,24026
51085,65-74,10932
51085,75-99,7180
51087,0-4,20115
51087,5-11,28995
51087,12-15,17284
51087,16-17,8639
51087,18-24,25538
51087,25-39,68572
51087,40-49,44602
51087,50-64,64705
51087,65-74,28568
51087,75-99,20517
51089,0-4,2404
51089,5-11,4016
51089,12-15,2367
51089,16-17,1209
51089,18-24,3481
51089,25-39,8036
51089,40-49,5776
51089,50-64,11915
51089,65-74,6553
51089,75-99,5551
51091,0-4,85
51091,5-11,97
51091,12-15,55
51091,16-17,21
51091,18-24,73
51091,25-39,251
51091,40-49,155
51091,50-64,610
51091,65-74,509
51091,75-99,348
51093,0-4,1892
51093,5-11,3111
51093,12-15,1729
51093,16-17,924
51093,18-24,2686
51093,25-39,6086
51093,40-49,4528
51093,50-64,8857
51093,65-74,4051
51093,75-99,2763
51095,0-4,3586
51095,5-11,5949
51095,12-15,3679
51095,16-17,1875
51095,18-24,5405
51095,25-39,11070
51095,40-49,9298
51095,50-64,15658
51095,65-74,10365
51095,75-99,8031
51097,0-4,371
51097,5-11,548
51097,12-15,273
51097,16-17,173
51097,18-24,455
51097,25-39,1089
51097,40-49,948
51097,50-64,1557
51097,65-74,1038
51097,75-99,590
51099,0-4,1614
51099,5-11,2696
51099,12-15,1589
51099,16-17,749
51099,18-24,2219
51099,25-39,5001
51099,40-49,3632
51099,50-64,5375
51099,65-74,2052
51099,75-99,1303
51101,0-4,920
51101,5-11,1636
51101,12-15,794
51101,16-17,426
51101,18-24,1409
51101,25-39,3104
51101,40-49,2135
51101,50-64,3647
51101,65-74,1514
51101,75-99,1103
51103,0-4,430
51103,5-11,690
51103,12-15,334
51103,16-17,186
51103,18-24,463
51103,25-39,1151
51103,40-49,1178
51103,50-64,2413
51103,65-74,2021
51103,75-99,1858
51105,0-4,1087
51105,5-11,1698
51105,12-15,1098
51105,16-17,539
51105,18-24,1521
51105,25-39,4461
51105,40-49,3249
51105,50-64,5321
51105,65-74,2916
51105,75-99,2058
51107,0-4,28307
51107,5-11,45843
51107,12-15,26067
51107,16-17,12404
51107,18-24,28917
51107,25-39,81457
51107,40-49,67139
51107,50-64,69385
51107,65-74,21600
51107,75-99,14015
51109,0-4,2006
51109,5-11,3059
51109,12-15,1502
51109,16-17,782
51109,18-24,2471
51109,25-39,6067
51109,40-49,4395
51109,50-64,8704
51109,65-74,4466
51109,75-99,2588
51111,0-4,562
51111,5-11,759
51111,12-15,596
51111,16-17,317
51111,18-24,1065
51111,25-39,2040
51111,40-49,1497
51111,50-64,2810
51111,65-74,1549
51111,75-99,1088
51113,0-4,625
51113,5-11,1130
51113,12-15,649
51113,16-17,307
51113,18-24,877
51113,25-39,2478
51113,40-49,1205
51113,50-64,3049
51113,65-74,1638
51113,75-99,1211
51115,0-4,333
51115,5-11,346
51115,12-15,324
51115,16-17,290
51115,18-24,576
51115,25-39,1095
51115,40-49,1006
51115,50-64,2077
51115,65-74,1614
51115,75-99,1127
51117,0-4,1557
51117,5-11,2098
51117,12-15,1476
51117,16-17,681
51117,18-24,2196
51117,25-39,4642
51117,40-49,3275
51117,50-64,7081
51117,65-74,4415
51117,75-99,3307
51119,0-4,428
51119,5-11,753
51119,12-15,363
51119,16-17,182
51119,18-24,578
51119,25-39,1462
51119,40-49,1009
51119,50-64,2583
51119,65-74,1879
51119,75-99,1438
51121,0-4,4314
51121,5-11,5721
51121,12-15,3534
51121,16-17,1672
51121,18-24,26935
51121,25-39,18449
51121,40-49,10589
51121,50-64,14953
51121,65-74,6985
51121,75-99,4988
51125,0-4,663
51125,5-11,1201
51125,12-15,610
51125,16-17,280
51125,18-24,986
51125,25-39,2018
51125,40-49,1462
51125,50-64,3758
51125,65-74,2452
51125,75-99,1401
51127,0-4,1202
51127,5-11,1782
51127,12-15,1038
51127,16-17,453
51127,18-24,1512
51127,25-39,3939
51127,40-49,3071
51127,50-64,5105
51127,65-74,2440
51127,75-99,1144
51131,0-4,629
51131,5-11,883
51131,12-15,624
51131,16-17,227
51131,18-24,817
51131,25-39,1613
51131,40-49,1267
51131,50-64,2731
51131,65-74,1776
51131,75-99,1317
51133,0-4,361
51133,5-11,928
51133,12-15,381
51133,16-17,141
51133,18-24,568
51133,25-39,1378
51133,40-49,1081
51133,50-64,2878
51133,65-74,2582
51133,75-99,1891
51135,0-4,820
51135,5-11,1202
51135,12-15,639
51135,16-17,333
51135,18-24,1427
51135,25-39,3197
51135,40-49,1707
51135,50-64,3184
51135,65-74,1607
51135,75-99,1318
51137,0-4,2035
51137,5-11,3222
51137,12-15,1782
51137,16-17,910
51137,18-24,2810
51137,25-39,6049
51137,40-49,4446
51137,50-64,7649
51137,65-74,4100
51137,75-99,3007
51139,0-4,1152
51139,5-11,1796
51139,12-15,1284
51139,16-17,595
51139,18-24,1573
51139,25-39,4080
51139,40-49,2915
51139,50-64,5427
51139,65-74,2886
51139,75-99,2080
51141,0-4,789
51141,5-11,1239
51141,12-15,719
51141,16-17,379
51141,18-24,1074
51141,25-39,2669
51141,40-49,2029
51141,50-64,4207
51141,65-74,2580
51141,75-99,2062
51143,0-4,2560
51143,5-11,4704
51143,12-15,2845
51143,16-17,1594
51143,18-24,4324
51143,25-39,9637
51143,40-49,7510
51143,50-64,14710
51143,65-74,7876
51143,75-99,5496
51145,0-4,1291
51145,5-11,1919
51145,12-15,1338
51145,16-17,724
51145,18-24,2239
51145,25-39,4753
51145,40-49,4432
51145,50-64,7015
51145,65-74,3339
51145,75-99,1765
51147,0-4,1059
51147,5-11,1319
51147,12-15,858
51147,16-17,460
51147,18-24,6169
51147,25-39,3441
51147,40-49,2112
51147,50-64,3804
51147,65-74,2069
51147,75-99,1614
51149,0-4,2135
51149,5-11,3138
51149,12-15,2098
51149,16-17,929
51149,18-24,3485
51149,25-39,9226
51149,40-49,4677
51149,50-64,7304
51149,65-74,3161
51149,75-99,1962
51153,0-4,34118
51153,5-11,49194
51153,12-15,28599
51153,16-17,13940
51153,18-24,40453
51153,25-39,98622
51153,40-49,68930
51153,50-64,83558
51153,65-74,28522
51153,75-99,15487
51155,0-4,1606
51155,5-11,2255
51155,12-15,1467
51155,16-17,757
51155,18-24,2526
51155,25-39,5553
51155,40-49,4593
51155,50-64,7734
51155,65-74,4520
51155,75-99,3171
51157,0-4,352
51157,5-11,455
51157,12-15,335
51157,16-17,146
51157,18-24,591
51157,25-39,1110
51157,40-49,688
51157,50-64,1794
51157,65-74,1167
51157,75-99,740
51159,0-4,254
51159,5-11,739
51159,12-15,403
51159,16-17,91
51159,18-24,454
51159,25-39,1875
51159,40-49,989
51159,50-64,2197
51159,65-74,869
51159,75-99,1012
51161,0-4,4418
51161,5-11,7457
51161,12-15,4667
51161,16-17,2434
51161,18-24,7305
51161,25-39,16636
51161,40-49,11421
51161,50-64,19642
51161,65-74,11255
51161,75-99,8588
51163,0-4,980
51163,5-11,1623
51163,12-15,859
51163,16-17,533
51163,18-24,1563
51163,25-39,3338
51163,40-49,2708
51163,50-64,5211
51163,65-74,3138
51163,75-99,2616
51165,0-4,4533
51165,5-11,6842
51165,12-15,4269
51165,16-17,2183
51165,18-24,7520
51165,25-39,13404
51165,40-49,9857
51165,50-64,16562
51165,65-74,8303
51165,75-99,6810
51167,0-4,1264
51167,5-11,1933
51167,12-15,1330
51167,16-17,653
51167,18-24,1959
51167,25-39,4278
51167,40-49,3611
51167,50-64,6502
51167,65-74,3288
51167,75-99,2322
51169,0-4,878
51169,5-11,1562
51169,12-15,1076
51169,16-17,508
51169,18-24,1450
51169,25-39,3522
51169,40-49,2803
51169,50-64,4948
51169,65-74,2841
51169,75-99,2314
51171,0-4,2339
51171,5-11,3683
51171,12-15,2060
51171,16-17,1098
51171,18-24,3087
51171,25-39,7276
51171,40-49,5086
51171,50-64,9437
51171,65-74,5178
51171,75-99,3980
51173,0-4,1474
51173,5-11,2325
51173,12-15,1459
51173,16-17,725
51173,18-24,2286
51173,25-39,5180
51173,40-49,4085
51173,50-64,6666
51173,65-74,3637
51173,75-99,2931
51175,0-4,872
51175,5-11,1341
51175,12-15,827
51175,16-17,423
51175,18-24,1204
51175,25-39,2778
51175,40-49,2352
51175,50-64,4610
51175,65-74,2015
51175,75-99,1458
51177,0-4,8253
51177,5-11,12771
51177,12-15,8093
51177,16-17,4069
51177,18-24,11260
51177,25-39,24925
51177,40-49,18144
51177,50-64,27055
51177,65-74,11404
51177,75-99,6859
51179,0-4,9363
51179,5-11,15097
51179,12-15,9166
51179,16-17,4769
51179,18-24,14428
51179,25-39,29920
51179,40-49,20828
51179,50-64,28345
51179,65-74,9623
51179,75-99,5234
51181,0-4,286
51181,5-11,427
51181,12-15,272
51181,16-17,146
51181,18-24,440
51181,25-39,1091
51181,40-49,626
51181,50-64,1822
51181,65-74,868
51181,75-99,545
51183,0-4,487
51183,5-11,657
51183,12-15,433
51183,16-17,212
51183,18-24,1193
51183,25-39,2554
51183,40-49,1537
51183,50-64,2335
51183,65-74,1142
51183,75-99,827
51185,0-4,2194
51185,5-11,3208
51185,12-15,1657
51185,16-17,971
51185,18-24,3105
51185,25-39,7099
51185,40-49,5216
51185,50-64,9215
51185,65-74,5274
51185,75-99,3664
51187,0-4,2325
51187,5-11,3526
51187,12-15,1868
51187,16-17,1024
51187,18-24,3403
51187,25-39,7156
51187,40-49,4851
51187,50-64,9169
51187,65-74,3800
51187,75-99,2370
51191,0-4,2216
51191,5-11,3869
51191,12-15,2492
51191,16-17,1329
51191,18-24,4281
51191,25-39,8739
51191,40-49,6795
51191,50-64,12346
51191,65-74,6972
51191,75-99,5032
51193,0-4,907
51193,5-11,1516
51193,12-15,621
51193,16-17,301
51193,18-24,1215
51193,25-39,2740
51193,40-49,1938
51193,50-64,4108
51193,65-74,2579
51193,75-99,1826
51195,0-4,1858
51195,5-11,3032
51195,12-15,1663
51195,16-17,909
51195,18-24,3500
51195,25-39,7586
51195,40-49,5026
51195,50-64,8106
51195,65-74,4125
51195,75-99,2681
51197,0-4,1357
51197,5-11,2307
51197,12-15,1346
51197,16-17,735
51197,18-24,1923
51197,25-39,4489
51197,40-49,4269
51197,50-64,6443
51197,65-74,3469
51197,75-99,2505
51199,0-4,3779
51199,5-11,6327
51199,12-15,4087
51199,16-17,2051
51199,18-24,6048
51199,25-39,12155
51199,40-49,9048
51199,50-64,13822
51199,65-74,6268
51199,75-99,4396
51510,0-4,11214
51510,5-11,10027
51510,12-15,5033
51510,16-17,2358
51510,18-24,9350
51510,25-39,51080
51510,40-49,23467
51510,50-64,27318
51510,65-74,11217
51510,75-99,6549
51520,0-4,936
51520,5-11,1348
51520,12-15,784
51520,16-17,535
51520,18-24,1224
51520,25-39,3266
51520,40-49,1846
51520,50-64,3516
51520,65-74,1853
51520,75-99,1603
51530,0-4,330
51530,5-11,598
51530,12-15,322
51530,16-17,95
51530,18-24,1017
51530,25-39,1018
51530,40-49,680
51530,50-64,1229
51530,65-74,646
51530,75-99,550
51540,0-4,2366
51540,5-11,2709
51540,12-15,1586
